Freq.	Size	Surface Form	Spanning	First Speaker	Turns
6	2	I think	133	A	14, 32, 54, 68, 116, 146
6	2	Yeah ,	119	A	22, 48, 78, 108, 136, 140
5	2	, that's	135	A	8, 10, 110, 120, 142
5	2	Well ,	109	A	12, 38, 70, 84, 120
5	2	a lot	137	A	10, 34, 54, 78, 146
5	2	it was	123	A	16, 36, 74, 82, 138
5	2	of the	113	A	16, 40, 54, 76, 128
4	2	I guess	119	A	10, 54, 108, 128
4	2	Yes .	75	A	24, 26, 30, 98
4	2	but ,	137	A	10, 12, 70, 146
4	2	that ,	111	A	10, 94, 118, 120
4	2	the way	127	A	10, 124, 128, 136
4	2	think ,	145	A	2, 10, 14, 146
3	2	, it's	135	A	4, 28, 138
3	2	, the	41	A	16, 48, 56
3	2	, well	129	A	10, 78, 138
3	2	. And	107	A	10, 54, 116
3	2	I ,	107	A	40, 54, 146
3	2	I don't	103	A	2, 16, 104
3	2	I just	129	A	10, 114, 138
3	2	I was	85	A	10, 48, 94
3	2	Oh ,	107	A	4, 54, 110
3	2	Uh ,	61	A	62, 68, 122
3	2	going to	137	A	10, 54, 146
3	2	in the	59	A	78, 120, 136
3	2	is ,	41	A	14, 16, 54
3	2	it .	113	A	10, 32, 122
3	2	like that	85	A	10, 16, 94
3	2	that .	105	A	10, 74, 114
3	2	that's ,	131	A	8, 14, 138
3	2	that's what	137	A	10, 116, 146
3	2	the ,	105	A	16, 86, 120
3	2	to be	109	A	0, 54, 108
3	2	to do	93	A	54, 118, 146
3	2	you have	13	A	10, 16, 22
2	2	, a	131	A	16, 146
2	2	, after	17	A	62, 78
2	2	, anyway	11	A	2, 12
2	2	, at	9	A	138, 146
2	2	, right	91	A	28, 118
2	2	, that	17	A	120, 136
2	2	, they	5	A	10, 14
2	2	, what	91	A	14, 104
2	2	. But	17	A	10, 26
2	2	. It's	101	A	38, 138
2	2	. So	97	A	42, 138
2	2	. We	95	A	42, 136
2	2	. Well	21	A	120, 140
2	2	But ,	23	A	10, 32
2	2	Do you	129	A	16, 144
2	2	I can't	105	A	10, 114
2	2	I could	67	A	10, 76
2	2	I have	3	A	0, 2
2	2	I know	11	A	118, 128
2	2	Uh-huh ,	13	A	130, 142
2	2	a ,	47	A	16, 62
2	2	a little	89	A	20, 108
2	2	about this	63	A	12, 74
2	2	and I	55	A	40, 94
2	2	and it	97	A	42, 138
2	2	and you	13	A	74, 86
2	2	do .	85	A	54, 138
2	2	first and	7	A	10, 16
2	2	had ,	47	A	16, 62
2	2	have to	13	A	10, 22
2	2	how to	3	A	118, 120
2	2	it ,	29	A	26, 54
2	2	it is	125	A	16, 140
2	2	just ,	105	A	10, 114
2	2	kind of	33	A	16, 48
2	2	know .	91	A	14, 104
2	2	know how	103	A	16, 118
2	2	know the	43	A	86, 128
2	2	like ,	137	A	10, 146
2	2	might be	5	A	64, 68
2	2	now ,	93	A	46, 138
2	2	on the	109	A	16, 124
2	2	one time	77	A	62, 138
2	2	right ,	79	A	28, 106
2	2	that I	67	A	10, 76
2	2	they ,	31	A	14, 44
2	2	think that	31	A	2, 32
2	2	to pay	45	A	10, 54
2	2	too .	61	A	56, 116
2	2	way that	61	A	16, 76
2	2	what I	31	A	116, 146
28	1	I	147	A	0, 2, 10, 12, 14, 16, 32, 38, 40, 48, 54, 56, 62, 68, 70, 76, 78, 94, 104, 106, 108, 114, 116, 118, 124, 128, 138, 146
21	1	and	147	A	0, 10, 14, 16, 34, 36, 40, 42, 44, 54, 62, 68, 74, 76, 86, 94, 124, 128, 138, 144, 146
21	1	it	147	A	0, 2, 10, 12, 16, 20, 26, 32, 36, 40, 42, 44, 54, 74, 78, 82, 106, 122, 138, 140, 146
18	1	that	145	A	2, 10, 16, 32, 34, 42, 74, 76, 94, 108, 114, 118, 120, 124, 136, 138, 144, 146
18	1	to	147	A	0, 2, 10, 12, 14, 22, 34, 36, 54, 76, 94, 108, 112, 118, 120, 128, 138, 146
17	1	the	127	A	10, 16, 32, 40, 48, 54, 56, 68, 74, 76, 78, 86, 108, 120, 124, 128, 136
15	1	a	143	A	4, 10, 16, 20, 34, 54, 62, 78, 82, 108, 118, 138, 140, 144, 146
14	1	Yeah	119	A	22, 48, 58, 60, 78, 88, 96, 100, 102, 108, 116, 128, 136, 140
14	1	of	137	A	10, 16, 34, 40, 46, 48, 54, 74, 76, 104, 112, 128, 136, 146
14	1	you	137	A	10, 12, 14, 16, 22, 36, 68, 74, 86, 104, 128, 138, 144, 146
11	1	that's	139	A	8, 10, 14, 110, 116, 120, 128, 138, 142, 144, 146
11	1	was	137	A	2, 10, 14, 16, 36, 48, 74, 76, 82, 94, 138
9	1	but	137	A	10, 12, 16, 48, 70, 94, 118, 136, 146
9	1	have	147	A	0, 2, 10, 12, 16, 22, 42, 136, 146
8	1	like	147	A	0, 10, 16, 34, 42, 94, 106, 146
8	1	they	137	A	10, 14, 32, 44, 48, 66, 120, 146
7	1	don't	145	A	2, 10, 14, 16, 104, 136, 146
7	1	how	135	A	4, 16, 48, 74, 118, 120, 138
7	1	is	127	A	14, 16, 32, 54, 70, 74, 140
7	1	it's	143	A	4, 10, 28, 54, 68, 138, 146
7	1	just	135	A	10, 68, 76, 108, 114, 138, 144
7	1	what	145	A	2, 10, 14, 104, 112, 116, 146
6	1	And	115	A	10, 54, 94, 112, 116, 124
6	1	But	137	A	10, 16, 26, 32, 42, 146
6	1	be	125	A	0, 54, 64, 68, 108, 124
6	1	in	79	A	66, 78, 108, 120, 136, 144
6	1	people	147	A	0, 10, 16, 68, 138, 146
6	1	this	131	A	10, 12, 54, 74, 138, 140
6	1	with	113	A	32, 42, 74, 128, 136, 144
5	1	about	99	A	10, 12, 16, 74, 108
5	1	at	143	A	4, 56, 108, 138, 146
5	1	do	93	A	54, 118, 136, 138, 146
5	1	go	91	A	4, 16, 34, 76, 94
5	1	my	99	A	40, 70, 74, 94, 138
5	1	on	123	A	2, 16, 94, 118, 124
5	1	one	85	A	62, 136, 138, 140, 146
5	1	right	115	A	28, 106, 118, 128, 142
5	1	when	81	A	66, 78, 108, 124, 146
4	1	Oh	107	A	4, 54, 62, 110
4	1	because	137	A	10, 32, 138, 146
4	1	can	129	A	10, 32, 74, 138
4	1	can't	113	A	10, 44, 114, 122
4	1	for	55	A	0, 10, 48, 54
4	1	out	115	A	10, 16, 94, 124
4	1	um	129	A	10, 16, 128, 138
4	1	we	103	A	34, 42, 108, 136
3	1	It's	119	A	20, 38, 138
3	1	Right	107	A	28, 46, 134
3	1	So	105	A	34, 42, 138
3	1	That's	45	A	84, 106, 128
3	1	always	85	A	10, 42, 94
3	1	anything	137	A	10, 76, 146
3	1	are	73	A	32, 46, 104
3	1	around	87	A	38, 40, 124
3	1	been	103	A	10, 12, 112
3	1	first	137	A	10, 16, 146
3	1	happened	111	A	2, 76, 112
3	1	here	99	A	42, 138, 140
3	1	little	117	A	20, 108, 136
3	1	might	57	A	64, 68, 120
3	1	so	41	A	68, 82, 108
3	1	talking	97	A	12, 36, 108
3	1	there	131	A	16, 76, 146
3	1	thing	65	A	10, 54, 74
3	1	things	89	A	16, 94, 104
3	1	time	77	A	62, 82, 138
3	1	too	91	A	56, 116, 146
3	1	will	137	A	4, 124, 140
3	1	work	81	A	56, 128, 136
3	1	would	37	A	68, 94, 104
2	1	I've	99	A	10, 108
2	1	It	19	A	64, 82
2	1	No	51	A	2, 52
2	1	after	17	A	62, 78
2	1	all	13	A	112, 124
2	1	anybody	7	A	138, 144
2	1	back	51	A	76, 126
2	1	country	47	A	28, 74
2	1	didn't	83	A	26, 108
2	1	different	119	A	20, 138
2	1	even	85	A	42, 126
2	1	ever	67	A	10, 76
2	1	full	109	A	32, 140
2	1	get	11	A	32, 42
2	1	got	47	A	62, 108
2	1	had	47	A	16, 62
2	1	has	127	A	12, 138
2	1	if	69	A	0, 68
2	1	interesting	123	A	16, 138
2	1	life	13	A	128, 140
2	1	look	15	A	94, 108
2	1	maybe	39	A	10, 48
2	1	much	69	A	68, 136
2	1	nice	37	A	0, 36
2	1	no	75	A	2, 76
2	1	not	135	A	10, 144
2	1	once	33	A	76, 108
2	1	or	13	A	108, 120
2	1	other	91	A	54, 144
2	1	over	43	A	0, 42
2	1	pay	45	A	10, 54
2	1	play	37	A	34, 70
2	1	political	89	A	40, 128
2	1	probably	73	A	40, 112
2	1	put	47	A	78, 124
2	1	really	71	A	68, 138
2	1	see	105	A	10, 114
2	1	something	33	A	10, 42
2	1	still	121	A	26, 146
2	1	sure	97	A	12, 108
2	1	talk	31	A	108, 138
2	1	their	27	A	120, 146
2	1	then	3	A	124, 126
2	1	there's	13	A	42, 54
2	1	they're	31	A	116, 146
2	1	though	25	A	2, 26
2	1	thought	9	A	138, 146
2	1	up	17	A	10, 26
2	1	us	33	A	14, 46
2	1	very	11	A	128, 138
2	1	we're	65	A	42, 106
2	1	your	41	A	104, 144

