Freq.	Size	Surface Form	Spanning	First Speaker	Turns
21	1	I	177	M	4, 8, 16, 18, 80, 86, 88, 90, 96, 98, 104, 108, 116, 120, 142, 150, 162, 170, 176, 178, 180
19	1	in	169	M	2, 4, 6, 8, 10, 14, 38, 44, 60, 64, 76, 78, 80, 86, 88, 98, 106, 142, 170
16	1	you	189	M	0, 14, 22, 36, 42, 50, 58, 60, 114, 126, 148, 150, 172, 178, 186, 188
15	1	the	181	M	8, 32, 60, 64, 76, 88, 96, 118, 124, 142, 150, 158, 174, 186, 188
11	1	I'm	169	M	10, 22, 76, 82, 96, 98, 100, 102, 128, 148, 178
9	1	have	129	M	38, 50, 66, 86, 96, 108, 130, 150, 166
9	1	it	153	M	26, 40, 66, 68, 86, 88, 134, 158, 178
8	1	It's	185	M	6, 78, 94, 140, 154, 174, 186, 190
8	1	live	167	M	4, 8, 80, 86, 98, 100, 126, 170
8	1	not	109	M	82, 94, 96, 102, 118, 148, 174, 190
7	1	do	155	M	16, 22, 42, 114, 126, 132, 170
7	1	know	169	M	20, 42, 90, 98, 120, 176, 188
7	1	of	143	M	46, 72, 76, 138, 166, 174, 188
7	1	to	145	M	22, 36, 42, 96, 100, 162, 166
7	1	uh	139	M	38, 40, 42, 44, 90, 140, 176
7	1	what	143	M	18, 34, 42, 74, 134, 148, 160
6	1	but	119	M	30, 72, 96, 108, 142, 148
6	1	don't	89	M	88, 90, 96, 120, 170, 176
6	1	it's	169	M	22, 56, 72, 88, 170, 190
6	1	place	127	M	44, 70, 98, 100, 156, 170
5	1	You	107	M	24, 28, 50, 66, 130
5	1	that's	131	M	48, 64, 108, 156, 178
5	1	we	131	M	38, 98, 108, 166, 168
4	1	And	109	M	58, 64, 98, 166
4	1	That's	141	M	18, 46, 122, 158
4	1	and	151	M	38, 144, 180, 188
4	1	can	103	M	86, 132, 186, 188
4	1	from	163	M	0, 32, 96, 162
4	1	right	133	M	56, 104, 180, 188
4	1	that	131	M	60, 148, 170, 190
4	1	your	101	M	30, 54, 56, 130
3	1	He's	101	M	32, 44, 132
3	1	Pittsburgh	95	M	2, 4, 96
3	1	Uh	37	M	38, 42, 74
3	1	all	33	M	106, 108, 138
3	1	bad	125	M	68, 190, 192
3	1	for	129	M	64, 100, 192
3	1	how	131	M	40, 162, 170
3	1	people	115	M	60, 170, 174
3	1	they're	83	M	60, 118, 142
2	1	But	69	M	30, 98
2	1	Pennsylvania	77	M	0, 76
2	1	The	123	M	62, 184
2	1	Wait	127	M	34, 160
2	1	What	79	M	36, 114
2	1	Where	167	M	2, 168
2	1	Yeah	45	M	4, 48
2	1	about	39	M	96, 134
2	1	area	37	M	60, 96
2	1	be	31	M	142, 172
2	1	guy	31	M	132, 162
2	1	house	13	M	86, 98
2	1	houses	9	M	64, 72
2	1	like	33	M	154, 186
2	1	married	125	M	38, 162
2	1	no	91	M	102, 192
2	1	one	39	M	108, 146
2	1	out	49	M	118, 166
2	1	probably	117	M	56, 172
2	1	should	107	M	66, 172
2	1	so	65	M	22, 86
2	1	they	13	M	158, 170
2	1	we're	27	M	38, 64
2	1	why	95	M	64, 158
2	1	with	17	M	82, 98
2	1	you're	69	M	104, 172

