Freq.	Size	Surface Form	Spanning	First Speaker	Turns
21	1	and	147	g	11, 15, 17, 23, 35, 39, 43, 59, 77, 95, 101, 107, 115, 117, 119, 137, 139, 145, 149, 151, 157
18	1	okay	145	g	21, 39, 47, 49, 55, 57, 63, 81, 85, 107, 127, 137, 153, 155, 157, 159, 161, 165
18	1	to	163	g	7, 15, 17, 23, 35, 57, 65, 75, 85, 95, 101, 115, 121, 123, 139, 149, 165, 169
17	1	go	141	g	15, 29, 35, 39, 45, 49, 71, 75, 81, 85, 97, 105, 107, 115, 117, 137, 155
16	1	a	161	g	7, 21, 23, 25, 39, 45, 59, 75, 79, 87, 101, 105, 107, 119, 137, 167
16	1	then	143	g	9, 15, 35, 39, 47, 49, 57, 95, 97, 101, 115, 123, 137, 139, 149, 151
15	1	just	157	g	3, 23, 29, 39, 45, 75, 77, 85, 87, 95, 105, 109, 115, 157, 159
12	1	down	149	g	17, 19, 27, 29, 35, 39, 59, 75, 81, 107, 159, 165
12	1	yeah	165	g	5, 7, 19, 31, 91, 99, 103, 109, 111, 133, 161, 169
12	1	you're	149	g	17, 35, 47, 57, 75, 83, 95, 101, 105, 107, 115, 165
11	1	it	153	g	5, 45, 63, 67, 85, 87, 95, 115, 131, 135, 157
11	1	so	99	g	17, 25, 35, 39, 47, 57, 75, 85, 95, 105, 115
9	1	about	121	g	19, 23, 47, 57, 81, 83, 95, 137, 139
9	1	of	137	g	23, 29, 59, 65, 67, 85, 101, 149, 159
9	1	that	145	g	17, 35, 59, 75, 95, 107, 109, 115, 161
8	1	is	115	g	49, 59, 75, 101, 107, 109, 145, 163
8	1	uh-huh	137	g	1, 13, 25, 55, 73, 77, 113, 137
7	1	above	131	g	7, 21, 45, 77, 85, 105, 137
7	1	do	149	g	19, 49, 87, 93, 101, 119, 167
6	1	don't	79	g	5, 7, 35, 59, 79, 83
6	1	going	149	g	17, 35, 83, 139, 159, 165
5	1	below	85	g	3, 19, 57, 83, 87
5	1	but	131	g	35, 59, 85, 143, 165
5	1	got	135	g	21, 51, 101, 125, 155
5	1	line	127	g	23, 59, 95, 107, 149
5	1	on	97	g	59, 67, 85, 107, 155
5	1	that's	141	g	17, 63, 77, 131, 157
5	1	underneath	61	g	57, 75, 97, 115, 117
5	1	up	145	g	11, 71, 83, 95, 155
4	1	bit	69	g	39, 75, 101, 107
4	1	come	149	g	17, 95, 115, 165
4	1	curve	149	g	17, 35, 45, 165
4	1	ehm	161	g	5, 21, 117, 165
4	1	left	113	g	11, 39, 85, 123
4	1	now	121	g	47, 115, 133, 167
4	1	round	73	g	85, 101, 105, 157
4	1	where	117	g	47, 75, 107, 163
4	1	your	141	g	15, 19, 123, 155
3	1	'til	33	g	75, 83, 107
3	1	an	27	g	59, 83, 85
3	1	are	113	g	3, 47, 115
3	1	be	157	g	5, 59, 161
3	1	cottage	65	g	69, 97, 133
3	1	eh	99	g	57, 143, 155
3	1	follow	69	g	17, 35, 85
3	1	from	69	g	39, 49, 107
3	1	in	71	g	35, 95, 105
3	1	like	101	g	7, 105, 107
3	1	mmhmm	15	g	27, 33, 41
3	1	past	23	g	135, 155, 157
3	1	south	81	g	35, 49, 115
3	1	there	123	g	23, 59, 145
3	1	three	83	g	57, 81, 139
3	1	well	117	g	45, 157, 161
3	1	west	57	g	9, 23, 65
2	1	across	21	g	95, 115
2	1	again	115	g	9, 123
2	1	aye	83	g	7, 89
2	1	draw	99	g	59, 157
2	1	for	39	g	101, 139
2	1	i	3	g	81, 83
2	1	its	101	g	7, 107
2	1	mine	73	g	87, 159
2	1	mm	125	g	5, 129
2	1	no	31	g	7, 37
2	1	north	69	g	71, 139
2	1	point	59	g	21, 79
2	1	start	109	g	57, 165
2	1	stone	37	g	7, 43
2	1	them	13	g	105, 117
2	1	truck	31	g	115, 145
2	1	want	15	g	81, 95
2	1	wee	91	g	17, 107
2	1	yes	139	g	3, 141
2	1	you've	7	g	101, 107

