Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	draw to	23	g	64, 86
2	2	draw underneath	61	g	20, 80
2	2	get past	3	g	70, 72
2	2	go down	99	g	20, 118
2	2	go to	77	g	16, 92
2	2	i've got	21	g	96, 116
2	2	just right	71	g	60, 130
2	2	keep drawing	85	g	34, 118
2	2	near the	41	g	90, 130
2	2	of burnt	45	g	0, 44
2	2	okay and	55	g	4, 58
2	2	okay so	7	g	48, 54
2	2	on your	27	g	92, 118
2	2	one to	13	g	84, 96
2	2	past it	81	g	70, 150
2	2	past the	37	g	36, 72
2	2	right and	7	g	118, 124
2	2	right imagine	27	g	102, 128
2	2	right okay	33	g	54, 86
2	2	right so	71	g	48, 118
2	2	right take	11	g	6, 16
2	2	so draw	61	g	50, 110
2	2	stop just	41	g	40, 80
2	2	take that	7	g	6, 12
2	2	the coast	45	g	110, 154
2	2	the coastline	7	g	104, 110
2	2	the end	13	g	118, 130
2	2	there's a	61	g	44, 104
2	2	to come	89	g	30, 118
2	2	to just	87	g	0, 86
2	2	uh-huh and	35	g	46, 80
2	2	vertically to	7	g	0, 6
2	2	where that	11	g	118, 128
2	2	with the	29	g	126, 154
2	2	would be	13	g	118, 130
41	1	the	161	g	0, 6, 10, 12, 16, 18, 20, 22, 30, 36, 38, 40, 44, 46, 48, 50, 54, 56, 64, 68, 72, 78, 84, 86, 90, 92, 96, 102, 104, 108, 110, 118, 122, 124, 126, 128, 130, 134, 138, 154, 160
37	1	to	155	g	0, 4, 6, 16, 18, 24, 28, 30, 40, 44, 48, 50, 54, 56, 64, 70, 74, 78, 80, 82, 84, 86, 90, 92, 96, 100, 102, 108, 110, 112, 116, 118, 128, 134, 140, 146, 154
35	1	you	143	g	4, 16, 18, 24, 26, 28, 40, 42, 48, 50, 54, 58, 62, 64, 68, 74, 80, 82, 84, 86, 90, 92, 94, 100, 102, 104, 108, 110, 112, 114, 116, 118, 126, 130, 146
32	1	right	143	g	0, 4, 6, 12, 16, 26, 30, 32, 38, 44, 48, 50, 54, 60, 64, 72, 78, 82, 84, 86, 92, 102, 108, 112, 118, 122, 124, 126, 128, 130, 134, 142
21	1	and	151	g	4, 16, 18, 20, 22, 40, 42, 46, 54, 58, 68, 74, 80, 116, 118, 124, 126, 144, 148, 150, 154
18	1	okay	159	g	4, 12, 26, 30, 44, 48, 50, 54, 58, 64, 76, 80, 86, 108, 110, 150, 158, 162
17	1	just	161	g	0, 8, 40, 46, 48, 60, 72, 80, 86, 106, 108, 118, 130, 140, 150, 154, 160
15	1	a	151	g	4, 14, 42, 44, 48, 50, 52, 54, 82, 102, 104, 118, 126, 140, 154
15	1	draw	143	g	8, 18, 20, 50, 54, 64, 70, 80, 86, 110, 116, 118, 128, 140, 150
15	1	i	131	g	18, 48, 54, 64, 74, 80, 86, 90, 92, 108, 110, 116, 118, 146, 148
14	1	go	145	g	4, 16, 20, 38, 40, 54, 64, 68, 74, 90, 92, 110, 118, 148
14	1	that	157	g	4, 6, 12, 16, 48, 60, 70, 108, 110, 116, 118, 128, 146, 160
13	1	well	143	g	8, 12, 28, 44, 70, 96, 110, 116, 120, 140, 146, 148, 150
13	1	your	149	g	0, 4, 16, 50, 54, 64, 82, 84, 92, 112, 118, 140, 148
11	1	do	99	g	16, 42, 50, 58, 62, 82, 84, 102, 104, 112, 114
11	1	down	143	g	0, 6, 20, 26, 30, 72, 100, 108, 118, 128, 142
11	1	have	115	g	4, 42, 50, 58, 62, 82, 84, 100, 112, 114, 118
11	1	is	151	g	10, 12, 14, 48, 60, 118, 122, 124, 128, 154, 160
10	1	cottage	35	g	10, 12, 16, 18, 20, 22, 36, 38, 40, 44
10	1	left	141	g	0, 6, 54, 82, 92, 96, 102, 112, 138, 140
10	1	then	135	g	20, 38, 50, 54, 58, 74, 110, 118, 144, 154
10	1	uh-huh	139	g	10, 46, 52, 58, 66, 80, 88, 98, 132, 148
9	1	no	145	g	4, 10, 20, 92, 114, 118, 134, 136, 148
9	1	ravine	53	g	4, 6, 12, 18, 22, 40, 46, 50, 56
9	1	there	119	g	10, 14, 48, 80, 86, 100, 110, 118, 128
8	1	line	119	g	0, 6, 12, 16, 50, 54, 110, 118
8	1	underneath	91	g	16, 20, 38, 54, 56, 58, 80, 106
8	1	where	43	g	86, 102, 104, 108, 118, 122, 124, 128
7	1	ehm	155	g	0, 4, 74, 112, 118, 126, 154
7	1	it	147	g	4, 8, 60, 70, 108, 130, 150
7	1	yeah	147	g	14, 18, 70, 90, 132, 152, 160
6	1	above	99	g	40, 46, 50, 116, 118, 138
6	1	between	105	g	14, 18, 22, 40, 68, 118
6	1	from	155	g	0, 30, 54, 56, 110, 154
6	1	in	137	g	4, 10, 48, 54, 102, 140
6	1	see	27	g	102, 104, 108, 122, 124, 128
6	1	vertically	111	g	0, 6, 20, 32, 34, 110
5	1	bit	115	g	4, 80, 104, 110, 118
5	1	forest	51	g	0, 26, 32, 48, 50
5	1	imagine	81	g	48, 102, 118, 126, 128
5	1	on	111	g	44, 92, 110, 118, 154
5	1	so	71	g	48, 50, 54, 110, 118
5	1	stop	79	g	40, 54, 80, 110, 118
5	1	that's	139	g	12, 46, 64, 86, 150
4	1	but	127	g	4, 18, 110, 130
4	1	come	99	g	20, 30, 110, 118
4	1	don't	59	g	90, 110, 118, 148
4	1	flagship	39	g	122, 126, 154, 160
4	1	like	61	g	48, 54, 104, 108
4	1	mmhmm	155	g	2, 130, 142, 156
4	1	round	143	g	8, 74, 104, 150
4	1	take	17	g	0, 6, 12, 16
4	1	up	93	g	18, 20, 40, 110
4	1	you're	51	g	4, 20, 30, 54
4	1	you've	139	g	0, 102, 118, 138
3	1	be	45	g	86, 118, 130
3	1	comes	7	g	104, 108, 110
3	1	drawing	85	g	34, 54, 118
3	1	finish	29	g	126, 128, 154
3	1	get	33	g	40, 70, 72
3	1	it's	101	g	4, 48, 104
3	1	keep	85	g	34, 54, 118
3	1	near	65	g	90, 130, 154
3	1	not	63	g	72, 84, 134
2	1	anything	61	g	58, 118
2	1	drawn	39	g	100, 138
2	1	know	39	g	110, 148
2	1	map	75	g	44, 118
2	1	one	13	g	84, 96
2	1	there's	61	g	44, 104
2	1	triangle	79	g	48, 126
2	1	until	91	g	20, 110
2	1	way	61	g	10, 70
2	1	with	29	g	126, 154

