Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	a few	35	A	45, 73, 79
3	2	about football	37	A	23, 55, 59
3	2	at the	55	A	5, 41, 59
3	2	he had	7	A	43, 47, 49
3	2	he was	9	A	13, 15, 21
3	2	know .	39	A	3, 15, 41
3	2	now ,	35	A	43, 47, 77
3	2	the ,	11	A	69, 77, 79
3	2	they ,	49	A	31, 77, 79
3	2	to be	31	A	47, 59, 77
3	2	to go	59	A	21, 45, 79
3	2	to the	49	A	31, 77, 79
3	2	trying to	35	A	45, 49, 79
3	2	up with	23	A	23, 41, 45
3	2	when they	13	A	67, 73, 79
2	2	, Laufenberg	3	A	41, 43
2	2	, did	11	A	21, 31
2	2	, from	29	A	49, 77
2	2	, never	39	A	41, 79
2	2	, too	15	A	43, 57
2	2	, who	17	A	45, 61
2	2	. And	3	A	77, 79
2	2	. Because	31	A	43, 73
2	2	. They	37	A	41, 77
2	2	Cowboys ,	59	A	15, 73
2	2	I can't	19	A	55, 73
2	2	I didn't	21	A	59, 79
2	2	I haven't	23	A	23, 45
2	2	I just	71	A	9, 79
2	2	I remember	25	A	21, 45
2	2	Oh ,	3	A	53, 55
2	2	a backup	25	A	21, 45
2	2	a game	39	A	41, 79
2	2	about them	7	A	39, 45
2	2	again .	69	A	5, 73
2	2	all that	47	A	23, 69
2	2	and ,	31	A	43, 73
2	2	and then	57	A	21, 77
2	2	at all	11	A	31, 41
2	2	back in	3	A	45, 47
2	2	been to	11	A	69, 79
2	2	didn't look	17	A	43, 59
2	2	doing real	27	A	19, 45
2	2	else .	3	A	77, 79
2	2	end zone	63	A	15, 77
2	2	few years	11	A	69, 79
2	2	five minutes	5	A	55, 59
2	2	for a	33	A	13, 45
2	2	for them	33	A	11, 43
2	2	game ,	39	A	41, 79
2	2	go .	59	A	21, 79
2	2	go to	7	A	73, 79
2	2	had the	33	A	47, 79
2	2	haven't been	47	A	23, 69
2	2	his shoulder	3	A	47, 49
2	2	idea .	3	A	27, 29
2	2	in a	29	A	41, 69
2	2	in it	23	A	47, 69
2	2	it .	11	A	69, 79
2	2	just ,	33	A	41, 73
2	2	little bit	21	A	59, 79
2	2	lot of	7	A	73, 79
2	2	more .	35	A	43, 77
2	2	or the	65	A	15, 79
2	2	real ,	35	A	45, 79
2	2	really good	5	A	73, 77
2	2	season ,	19	A	23, 41
2	2	somebody else	35	A	45, 79
2	2	team ,	65	A	15, 79
2	2	team .	27	A	15, 41
2	2	that .	57	A	23, 79
2	2	that he	33	A	15, 47
2	2	the Vikings	25	A	37, 61
2	2	the last	5	A	69, 73
2	2	there ,	67	A	13, 79
2	2	this year	49	A	31, 79
2	2	tickets ,	7	A	73, 79
2	2	tickets .	5	A	73, 77
2	2	time .	33	A	47, 79
2	2	to get	67	A	3, 69
2	2	too good	29	A	15, 43
2	2	used to	5	A	73, 77
2	2	year .	75	A	5, 79
2	2	years .	7	A	73, 79
19	1	I	77	A	3, 7, 9, 13, 15, 21, 23, 27, 37, 41, 43, 45, 49, 55, 57, 59, 69, 73, 79
17	1	the	75	A	5, 15, 21, 23, 31, 35, 37, 41, 45, 47, 55, 59, 61, 69, 73, 77, 79
13	1	to	77	A	3, 21, 23, 31, 43, 45, 47, 49, 59, 69, 73, 77, 79
12	1	know	77	A	3, 7, 9, 13, 15, 37, 41, 43, 49, 69, 73, 79
11	1	in	59	A	21, 23, 41, 43, 45, 47, 59, 67, 69, 77, 79
11	1	it	65	A	15, 31, 41, 43, 45, 47, 49, 69, 73, 77, 79
11	1	that	71	A	9, 15, 23, 43, 45, 47, 59, 69, 73, 77, 79
10	1	just	71	A	9, 13, 15, 41, 43, 47, 59, 73, 77, 79
10	1	of	75	A	5, 15, 23, 35, 41, 45, 69, 73, 77, 79
9	1	a	67	A	13, 21, 41, 43, 45, 59, 69, 73, 79
9	1	about	57	A	23, 37, 39, 45, 55, 59, 73, 77, 79
9	1	for	67	A	11, 13, 15, 43, 45, 47, 51, 55, 77
9	1	think	71	A	9, 23, 37, 41, 45, 49, 55, 73, 79
9	1	you	77	A	3, 15, 43, 49, 55, 61, 69, 73, 79
8	1	have	53	A	27, 41, 43, 55, 57, 73, 77, 79
8	1	like	63	A	15, 21, 35, 43, 47, 61, 73, 77
8	1	on	63	A	15, 23, 37, 45, 47, 49, 73, 77
8	1	was	67	A	13, 15, 21, 47, 49, 73, 77, 79
8	1	with	65	A	15, 19, 23, 41, 45, 47, 77, 79
7	1	all	55	A	23, 31, 41, 47, 69, 73, 77
7	1	and	65	A	15, 21, 23, 43, 73, 77, 79
7	1	get	77	A	3, 5, 15, 41, 43, 69, 79
7	1	good	67	A	13, 15, 19, 43, 73, 77, 79
7	1	he	37	A	13, 15, 21, 41, 43, 47, 49
7	1	really	65	A	15, 41, 45, 53, 73, 77, 79
7	1	them	75	A	5, 11, 39, 43, 45, 73, 79
7	1	up	55	A	23, 31, 41, 45, 69, 73, 77
6	1	but	57	A	23, 45, 49, 73, 77, 79
6	1	going	77	A	3, 43, 47, 73, 77, 79
6	1	they	49	A	31, 67, 69, 73, 77, 79
6	1	they're	77	A	3, 45, 49, 73, 77, 79
5	1	Cowboys	65	A	15, 37, 41, 73, 79
5	1	end	73	A	5, 15, 31, 41, 77
5	1	go	59	A	21, 23, 45, 73, 79
5	1	got	53	A	21, 41, 43, 59, 73
5	1	him	35	A	15, 19, 43, 47, 49
5	1	or	65	A	15, 45, 59, 77, 79
5	1	when	21	A	59, 67, 69, 73, 79
4	1	I'm	61	A	19, 43, 73, 79
4	1	back	33	A	23, 45, 47, 55
4	1	because	65	A	15, 41, 73, 79
4	1	been	61	A	19, 23, 69, 79
4	1	did	33	A	9, 21, 31, 41
4	1	football	47	A	23, 55, 59, 69
4	1	is	71	A	7, 45, 55, 77
4	1	last	75	A	5, 69, 73, 79
4	1	never	67	A	13, 15, 41, 79
4	1	out	37	A	43, 73, 77, 79
4	1	remember	59	A	21, 45, 55, 79
4	1	so	45	A	15, 19, 43, 59
4	1	team	73	A	7, 15, 41, 79
4	1	this	49	A	31, 45, 73, 79
4	1	trying	35	A	45, 47, 49, 79
3	1	Aikman	43	A	5, 41, 47
3	1	I've	21	A	59, 69, 79
3	1	Oh	29	A	53, 55, 81
3	1	always	59	A	15, 69, 73
3	1	didn't	37	A	43, 59, 79
3	1	different	35	A	45, 77, 79
3	1	do	17	A	61, 73, 77
3	1	doing	55	A	19, 45, 73
3	1	five	23	A	55, 59, 77
3	1	it's	57	A	23, 77, 79
3	1	lot	39	A	41, 73, 79
3	1	much	33	A	11, 39, 43
3	1	next	31	A	47, 73, 77
3	1	not	33	A	47, 73, 79
3	1	now	35	A	43, 47, 77
3	1	one	11	A	69, 77, 79
3	1	other	17	A	61, 73, 77
3	1	pretty	59	A	15, 19, 73
3	1	real	61	A	19, 45, 79
3	1	some	7	A	73, 77, 79
3	1	somebody	59	A	21, 45, 79
3	1	there	67	A	13, 43, 79
3	1	tickets	7	A	73, 77, 79
3	1	wasn't	35	A	45, 47, 79
3	1	well	33	A	13, 43, 45
3	1	who	55	A	7, 45, 61
2	1	Bowl	53	A	21, 73
2	1	Did	11	A	21, 31
2	1	I'll	25	A	55, 79
2	1	Thirty	27	A	51, 77
2	1	actually	15	A	7, 21
2	1	after	11	A	45, 55
2	1	are	37	A	37, 73
2	1	around	65	A	15, 79
2	1	bad	31	A	43, 73
2	1	better	39	A	3, 41
2	1	can	57	A	23, 79
2	1	could	65	A	15, 79
2	1	couldn't	27	A	15, 41
2	1	course	37	A	41, 77
2	1	done	49	A	11, 59
2	1	even	71	A	7, 77
2	1	ever	39	A	41, 79
2	1	from	29	A	49, 77
2	1	game	39	A	41, 79
2	1	getting	5	A	41, 45
2	1	hadn't	41	A	39, 79
2	1	he's	29	A	19, 47
2	1	heard	7	A	39, 45
2	1	hurt	37	A	5, 41
2	1	if	65	A	15, 79
2	1	keep	35	A	15, 49
2	1	lately	7	A	39, 45
2	1	maybe	25	A	55, 79
2	1	more	35	A	43, 77
2	1	my	7	A	73, 79
2	1	no	17	A	27, 43
2	1	off	55	A	23, 77
2	1	play	7	A	15, 21
2	1	prices	5	A	73, 77
2	1	probably	33	A	41, 73
2	1	see	29	A	15, 43
2	1	since	51	A	23, 73
2	1	started	15	A	59, 73
2	1	sure	21	A	59, 79
2	1	teams	11	A	69, 79
2	1	than	9	A	61, 69
2	1	then	57	A	21, 77
2	1	they'll	7	A	73, 79
2	1	time	33	A	47, 79
2	1	until	23	A	47, 69
2	1	usually	23	A	57, 79
2	1	we	5	A	55, 59
2	1	were	7	A	67, 73
2	1	what	27	A	51, 77
2	1	while	3	A	13, 15
2	1	yeah	61	A	17, 77

