Freq.	Size	Surface Form	Spanning	First Speaker	Turns
34	1	you	215	g	2, 6, 8, 14, 20, 22, 28, 40, 48, 50, 56, 58, 66, 80, 86, 90, 92, 98, 126, 128, 142, 144, 150, 154, 156, 162, 182, 186, 194, 196, 206, 208, 214, 216
28	1	right	217	g	2, 20, 26, 28, 38, 50, 54, 58, 64, 74, 78, 80, 92, 110, 116, 122, 136, 140, 148, 154, 160, 178, 180, 196, 204, 206, 216, 218
26	1	go	203	g	4, 16, 22, 24, 28, 38, 40, 46, 54, 62, 64, 74, 76, 80, 84, 90, 100, 104, 106, 122, 146, 156, 180, 182, 204, 206
25	1	to	211	g	2, 14, 16, 20, 30, 38, 42, 50, 56, 76, 78, 80, 92, 94, 114, 122, 148, 172, 178, 180, 190, 192, 204, 206, 212
23	1	okay	215	g	2, 8, 18, 22, 28, 36, 42, 44, 76, 92, 98, 112, 118, 142, 148, 156, 164, 176, 180, 182, 206, 212, 216
22	1	a	195	g	20, 22, 28, 46, 50, 68, 76, 82, 92, 102, 104, 110, 126, 150, 162, 178, 180, 186, 192, 200, 202, 214
22	1	and	183	g	22, 26, 28, 46, 54, 76, 80, 82, 84, 90, 104, 106, 118, 130, 138, 142, 166, 178, 182, 192, 200, 204
22	1	of	199	g	12, 20, 24, 30, 46, 54, 68, 76, 82, 84, 88, 92, 94, 114, 122, 160, 172, 180, 186, 190, 200, 210
19	1	then	195	g	22, 28, 42, 46, 48, 54, 80, 82, 84, 104, 130, 138, 148, 182, 192, 200, 204, 208, 216
18	1	you're	215	g	2, 32, 42, 46, 60, 68, 76, 78, 110, 122, 128, 148, 160, 172, 178, 180, 210, 216
16	1	just	209	g	12, 14, 24, 40, 60, 82, 92, 128, 142, 146, 178, 182, 186, 192, 200, 220
13	1	down	197	g	24, 26, 46, 58, 70, 128, 130, 146, 158, 166, 172, 212, 220
12	1	so	175	g	42, 92, 126, 146, 148, 172, 178, 182, 184, 196, 210, 216
10	1	about	195	g	22, 38, 42, 54, 76, 102, 178, 186, 204, 216
10	1	do	195	g	20, 28, 48, 66, 78, 150, 162, 194, 196, 214
10	1	uh-huh	219	g	0, 22, 26, 52, 106, 126, 152, 164, 192, 218
9	1	below	127	g	40, 42, 60, 68, 70, 100, 116, 138, 166
9	1	in	183	g	28, 46, 92, 104, 142, 160, 180, 200, 210
9	1	left	175	g	16, 20, 86, 96, 114, 130, 134, 180, 190
9	1	no	135	g	40, 50, 88, 100, 106, 118, 122, 162, 174
9	1	that	183	g	28, 92, 98, 118, 144, 178, 194, 208, 210
8	1	don't	193	g	4, 50, 100, 106, 146, 182, 194, 196
8	1	going	179	g	2, 32, 38, 76, 122, 158, 178, 180
8	1	it	185	g	34, 70, 74, 102, 128, 146, 212, 218
8	1	well	195	g	2, 58, 64, 106, 108, 142, 190, 196
8	1	yeah	205	g	14, 50, 70, 138, 170, 172, 186, 218
7	1	along	167	g	16, 32, 38, 76, 122, 180, 182
7	1	got	189	g	2, 8, 12, 98, 154, 160, 190
6	1	line	69	g	142, 178, 180, 200, 202, 210
6	1	straight	165	g	38, 130, 180, 182, 200, 202
6	1	until	209	g	12, 40, 46, 54, 68, 220
5	1	but	169	g	4, 14, 74, 142, 172
5	1	forest	123	g	24, 58, 92, 142, 146
5	1	i	115	g	92, 106, 194, 196, 206
5	1	is	101	g	78, 84, 92, 144, 178
5	1	them	165	g	2, 4, 26, 134, 166
5	1	up	141	g	46, 62, 84, 156, 186
5	1	your	149	g	58, 106, 134, 178, 206
4	1	ehm	159	g	38, 118, 178, 196
4	1	from	141	g	38, 54, 172, 178
4	1	like	97	g	50, 92, 138, 146
4	1	now	185	g	32, 166, 186, 216
3	1	an	65	g	38, 76, 102
3	1	be	75	g	118, 186, 192
3	1	bottom	85	g	88, 94, 172
3	1	can	69	g	22, 28, 90
3	1	cliffs	139	g	74, 94, 212
3	1	creek	57	g	28, 50, 84
3	1	draw	139	g	68, 142, 206
3	1	hideout	73	g	118, 122, 190
3	1	inches	153	g	42, 82, 194
3	1	it's	57	g	92, 114, 148
3	1	know	89	g	106, 142, 194
3	1	map	87	g	110, 136, 196
3	1	mine	133	g	40, 104, 172
3	1	pass	119	g	28, 134, 146
3	1	side	187	g	24, 46, 210
3	1	south	211	g	10, 182, 220
3	1	stones	113	g	66, 106, 178
3	1	underneath	141	g	42, 104, 182
3	1	want	127	g	80, 92, 206
3	1	west	53	g	30, 54, 82
3	1	where	133	g	84, 212, 216
3	1	you've	173	g	12, 160, 184
2	1	abandoned	39	g	156, 194
2	1	across	27	g	178, 204
2	1	antelopes	95	g	30, 124
2	1	arc	41	g	102, 142
2	1	at	75	g	46, 120
2	1	aye	99	g	50, 148
2	1	cottage	29	g	156, 184
2	1	crane	65	g	114, 178
2	1	directly	137	g	42, 178
2	1	eh	55	g	42, 96
2	1	fort	33	g	150, 182
2	1	get	181	g	14, 194
2	1	goes	139	g	74, 212
2	1	keep	125	g	34, 158
2	1	mountain	101	g	110, 210
2	1	oh	147	g	50, 196
2	1	pole	23	g	78, 100
2	1	rock	153	g	20, 172
2	1	say	157	g	38, 194
2	1	see	45	g	118, 162
2	1	stop	129	g	14, 142
2	1	that's	29	g	178, 206
2	1	there	87	g	92, 178
2	1	this	49	g	148, 196
2	1	yes	11	g	188, 198

