Freq.	Size	Surface Form	Spanning	First Speaker	Turns
27	1	right	191	g	0, 2, 16, 32, 40, 48, 56, 62, 72, 76, 80, 82, 86, 98, 100, 116, 122, 130, 132, 134, 146, 148, 152, 160, 178, 180, 190
22	1	and	185	g	16, 18, 38, 44, 56, 58, 64, 70, 86, 88, 94, 98, 120, 126, 134, 146, 148, 154, 158, 166, 194, 200
22	1	to	187	g	0, 12, 18, 32, 46, 58, 60, 62, 64, 76, 86, 88, 90, 92, 96, 126, 134, 138, 148, 174, 180, 186
21	1	of	193	g	0, 32, 58, 62, 64, 86, 92, 94, 96, 108, 126, 130, 134, 138, 148, 150, 166, 174, 178, 180, 192
18	1	a	157	g	46, 64, 68, 70, 76, 82, 86, 100, 108, 126, 148, 152, 170, 174, 176, 178, 180, 202
17	1	no	185	g	10, 24, 28, 42, 68, 84, 92, 96, 102, 106, 112, 120, 144, 168, 180, 186, 194
15	1	down	179	g	16, 32, 36, 38, 60, 62, 64, 76, 86, 90, 120, 148, 154, 192, 194
14	1	have	145	g	38, 46, 48, 60, 68, 70, 82, 90, 108, 116, 152, 158, 176, 182
14	1	just	169	g	18, 30, 32, 34, 58, 64, 94, 116, 126, 130, 134, 156, 168, 186
12	1	it	169	g	12, 18, 26, 32, 34, 58, 60, 130, 134, 136, 174, 180
12	1	okay	197	g	0, 32, 48, 60, 72, 74, 82, 124, 154, 180, 190, 196
12	1	you're	177	g	18, 20, 58, 86, 94, 130, 148, 166, 178, 190, 192, 194
11	1	go	179	g	18, 38, 46, 58, 72, 76, 92, 150, 192, 194, 196
11	1	got	183	g	14, 46, 48, 68, 76, 106, 108, 152, 158, 176, 196
11	1	left	183	g	0, 18, 24, 46, 58, 96, 120, 142, 162, 174, 182
11	1	that	157	g	12, 18, 32, 52, 58, 62, 72, 100, 110, 154, 168
11	1	then	185	g	16, 18, 38, 40, 56, 64, 94, 158, 166, 194, 200
11	1	uh-huh	185	g	4, 50, 54, 56, 110, 134, 144, 152, 172, 184, 188
11	1	yeah	185	g	6, 8, 12, 44, 104, 136, 138, 146, 182, 184, 190
9	1	is	145	g	0, 44, 58, 62, 86, 98, 100, 134, 144
9	1	so	175	g	18, 46, 52, 58, 86, 100, 130, 178, 192
9	1	up	183	g	20, 60, 100, 138, 146, 166, 194, 196, 202
8	1	i	129	g	20, 32, 60, 86, 96, 104, 128, 148
8	1	well	145	g	12, 34, 44, 68, 76, 108, 138, 156
8	1	your	179	g	18, 24, 58, 60, 86, 88, 100, 196
7	1	come	179	g	16, 56, 64, 90, 100, 120, 194
7	1	in	139	g	44, 46, 56, 60, 76, 144, 182
7	1	see	171	g	0, 32, 62, 76, 98, 122, 170
6	1	an	77	g	20, 30, 60, 64, 86, 96
6	1	do	145	g	38, 52, 70, 82, 170, 182
6	1	don't	167	g	20, 72, 92, 96, 136, 186
6	1	line	141	g	46, 60, 86, 100, 126, 186
6	1	until	177	g	18, 64, 94, 166, 192, 194
6	1	where	155	g	32, 58, 62, 98, 130, 186
5	1	draw	183	g	12, 34, 46, 62, 194
5	1	south	47	g	18, 38, 40, 58, 64
5	1	there	85	g	60, 62, 76, 126, 144
5	1	two	179	g	22, 46, 60, 96, 200
4	1	'til	175	g	18, 20, 100, 192
4	1	be	131	g	18, 60, 136, 148
4	1	below	75	g	20, 26, 80, 94
4	1	ehm	163	g	30, 44, 136, 192
4	1	finish	127	g	20, 60, 62, 146
4	1	forest	107	g	50, 60, 152, 156
4	1	left-hand	107	g	86, 130, 134, 192
4	1	mmhmm	89	g	110, 112, 164, 198
4	1	not	15	g	86, 90, 96, 100
4	1	now	125	g	58, 82, 170, 182
4	1	past	185	g	12, 64, 90, 196
4	1	turn	61	g	82, 88, 120, 142
4	1	under	91	g	100, 110, 116, 190
4	1	west	137	g	64, 88, 126, 200
4	1	what	45	g	104, 108, 128, 148
3	1	above	43	g	18, 30, 60
3	1	as	95	g	60, 148, 154
3	1	but	41	g	60, 86, 100
3	1	cottage	77	g	118, 144, 194
3	1	far	129	g	26, 36, 154
3	1	going	129	g	20, 86, 148
3	1	inches	155	g	46, 60, 200
3	1	it's	39	g	148, 180, 186
3	1	keep	67	g	20, 66, 86
3	1	level	47	g	18, 44, 64
3	1	like	117	g	32, 96, 148
3	1	mean	33	g	96, 104, 128
3	1	oh	65	g	14, 60, 78
3	1	on	45	g	152, 180, 196
3	1	or	29	g	32, 46, 60
3	1	rocks	21	g	76, 80, 96
3	1	roughly	141	g	62, 100, 202
3	1	stop	127	g	60, 126, 186
3	1	straight	131	g	16, 94, 146
3	1	through	99	g	96, 148, 194
3	1	underneath	177	g	18, 58, 194
3	1	want	117	g	32, 76, 148
2	1	across	7	g	94, 100
2	1	again	91	g	52, 142
2	1	are	17	g	100, 116
2	1	bit	29	g	174, 202
2	1	crane	83	g	48, 130
2	1	cross	105	g	30, 134
2	1	curve	29	g	138, 166
2	1	drawing	7	g	60, 66
2	1	eh	137	g	60, 196
2	1	get	103	g	12, 114
2	1	i've	31	g	76, 106
2	1	lighthouse	43	g	134, 176
2	1	map	89	g	92, 180
2	1	mine	137	g	44, 180
2	1	my	181	g	0, 180
2	1	north	33	g	146, 178
2	1	should	99	g	18, 116
2	1	sorry	25	g	72, 96
2	1	that's	15	g	58, 72
2	1	there's	79	g	102, 180
2	1	uh	183	g	18, 200
2	1	vertically	129	g	66, 194
2	1	way	133	g	12, 144
2	1	yes	105	g	58, 162
2	1	you've	143	g	14, 156

