Freq.	Size	Surface Form	Spanning	First Speaker	Turns
8	1	well	99	g	20, 34, 52, 58, 78, 84, 88, 118
8	1	yeah	95	g	32, 38, 52, 60, 78, 88, 110, 126
7	1	along	101	g	10, 22, 68, 90, 94, 108, 110
7	1	is	131	g	0, 52, 56, 74, 78, 116, 130
7	1	okay	69	g	0, 2, 6, 18, 44, 50, 68
6	1	no	73	g	12, 16, 18, 28, 48, 84
6	1	rock	33	g	46, 52, 60, 62, 64, 78
5	1	about	107	g	22, 26, 98, 122, 128
5	1	above	83	g	36, 42, 66, 78, 118
5	1	from	119	g	10, 60, 78, 98, 128
5	1	so	107	g	22, 26, 56, 60, 128
5	1	straight	97	g	8, 22, 86, 100, 104
5	1	then	57	g	66, 80, 100, 120, 122
4	1	below	103	g	4, 32, 92, 106
4	1	that	77	g	4, 12, 56, 80
4	1	uh-huh	97	g	6, 40, 62, 102
4	1	up	89	g	34, 66, 88, 122
3	1	'til	81	g	42, 56, 122
3	1	come	101	g	22, 60, 122
3	1	curve	83	g	36, 88, 118
3	1	ehm	49	g	4, 34, 52
3	1	going	9	g	62, 68, 70
3	1	i	61	g	16, 28, 76
2	1	anything	43	g	70, 112
2	1	as	29	g	34, 62
2	1	at	125	g	0, 124
2	1	between	61	g	52, 112
2	1	but	27	g	34, 60
2	1	heading	21	g	60, 80
2	1	in	17	g	36, 52
2	1	inches	19	g	4, 22
2	1	it's	9	g	18, 26
2	1	ravine	7	g	28, 34
2	1	there	127	g	4, 130
2	1	this	49	g	64, 112
2	1	what	5	g	70, 74

