Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	about you know	21	g	5, 25
2	3	at the bottom	11	g	55, 65
2	3	er you know	67	g	11, 77
2	3	from the start	25	g	1, 25
2	3	go round the	21	g	97, 117
2	3	got a bay	5	g	51, 55
2	3	in other words	45	g	75, 119
2	3	inches down okay	11	g	1, 11
2	3	inches or so	95	g	25, 119
2	3	inches to the	59	g	47, 105
2	3	just draw a	25	g	97, 121
2	3	just go along	47	g	63, 109
2	3	no well the	37	g	69, 105
2	3	on your map	9	g	69, 77
2	3	once you get	15	g	91, 105
2	3	so you go	117	g	1, 117
2	3	take your line	25	g	107, 131
2	3	that's it finished	11	g	131, 141
2	3	the bakery but	15	g	91, 105
2	3	then you go	15	g	21, 35
2	3	to the right	21	g	47, 67
2	3	well just draw	49	g	73, 121
2	3	you if you	9	g	67, 75
2	3	you know in	63	g	11, 73
14	2	to the	129	g	3, 5, 21, 47, 63, 67, 91, 105, 107, 115, 117, 119, 123, 131
11	2	of the	135	g	3, 7, 47, 49, 63, 65, 89, 97, 105, 125, 137
11	2	you know	133	g	5, 11, 21, 25, 33, 63, 73, 75, 77, 119, 137
9	2	the pine	53	g	37, 41, 47, 49, 63, 65, 73, 75, 89
8	2	where it	97	g	19, 21, 65, 77, 91, 109, 111, 115
7	2	go down	77	g	49, 63, 89, 107, 109, 117, 125
7	2	pine forest	43	g	47, 49, 63, 65, 73, 75, 89
6	2	an inch	119	g	5, 7, 105, 115, 117, 123
6	2	just go	61	g	49, 63, 89, 97, 107, 109
6	2	on the	127	g	7, 63, 81, 97, 123, 133
6	2	the bakery	31	g	75, 91, 95, 97, 101, 105
6	2	the forge	79	g	1, 7, 35, 41, 77, 79
5	2	about two	107	g	1, 47, 79, 105, 107
5	2	above the	49	g	75, 91, 95, 121, 123
5	2	beneath the	99	g	21, 33, 73, 75, 119
5	2	crane bay	61	g	57, 107, 111, 115, 117
5	2	draw a	55	g	67, 91, 97, 119, 121
5	2	from the	75	g	1, 11, 15, 25, 75
5	2	old pine	53	g	27, 29, 35, 63, 79
5	2	or so	99	g	25, 105, 115, 119, 123
5	2	the the	79	g	1, 11, 21, 63, 79
5	2	the wheatfields	47	g	73, 75, 85, 117, 119
5	2	two inches	119	g	1, 79, 105, 107, 119
5	2	you get	45	g	63, 91, 95, 105, 107
5	2	you go	117	g	1, 21, 35, 47, 117
4	2	down the	125	g	1, 49, 89, 125
4	2	if you	69	g	7, 47, 67, 75
4	2	in fact	111	g	11, 91, 115, 121
4	2	in line	43	g	73, 75, 105, 115
4	2	rocket warehouse	11	g	119, 121, 123, 129
4	2	so you	117	g	1, 63, 107, 117
4	2	the cross	127	g	11, 15, 131, 137
4	2	the start	33	g	1, 21, 25, 33
4	2	where the	53	g	63, 77, 113, 115
4	2	you have	91	g	27, 49, 71, 117
3	2	an arc	21	g	67, 75, 87
3	2	and down	27	g	5, 21, 31
3	2	as you	83	g	41, 75, 123
3	2	go round	27	g	97, 117, 123
3	2	have to	77	g	41, 75, 117
3	2	just to	33	g	85, 95, 117
3	2	of it	113	g	21, 123, 133
3	2	okay so	117	g	1, 81, 117
3	2	round the	27	g	97, 117, 123
3	2	the cliffs	17	g	1, 3, 17
3	2	the same	113	g	11, 67, 123
3	2	then you	31	g	5, 21, 35
3	2	well just	73	g	49, 73, 121
3	2	well the	105	g	1, 69, 105
3	2	would be	101	g	35, 77, 135
3	2	your line	57	g	75, 107, 131
2	2	a curve	87	g	1, 87
2	2	about the	43	g	43, 85
2	2	and just	7	g	131, 137
2	2	and then	59	g	5, 63
2	2	and you	83	g	35, 117
2	2	as far	15	g	17, 31
2	2	avoid the	77	g	41, 117
2	2	be on	71	g	7, 77
2	2	but not	19	g	91, 109
2	2	don't go	47	g	63, 109
2	2	down about	103	g	5, 107
2	2	down to	89	g	19, 107
2	2	four inches	15	g	11, 25
2	2	go about	43	g	5, 47
2	2	got wheatfields	49	g	67, 115
2	2	i've got	9	g	107, 115
2	2	inches or	95	g	25, 119
2	2	inches until	87	g	21, 107
2	2	it doesn't	59	g	17, 75
2	2	line down	101	g	7, 107
2	2	line from	77	g	15, 91
2	2	must be	29	g	63, 91
2	2	next to	7	g	131, 137
2	2	no no	71	g	13, 83
2	2	over the	3	g	35, 37
2	2	right just	45	g	67, 111
2	2	right you	31	g	107, 137
2	2	round it	25	g	99, 123
2	2	side okay	43	g	81, 123
2	2	so once	59	g	47, 105
2	2	stop the	13	g	73, 85
2	2	that in	13	g	79, 91
2	2	the canal	3	g	105, 107
2	2	the lighthouse	7	g	131, 137
2	2	the other	9	g	115, 123
2	2	the where	23	g	91, 113
2	2	to go	113	g	5, 117
2	2	until you're	5	g	21, 25
2	2	wheatfields in	5	g	115, 119
2	2	you you	35	g	41, 75
2	2	you're about	17	g	9, 25
48	1	the	137	g	1, 3, 5, 7, 11, 15, 17, 21, 25, 33, 35, 37, 41, 43, 47, 49, 53, 55, 59, 63, 65, 67, 69, 73, 75, 77, 79, 81, 85, 89, 91, 95, 97, 101, 105, 107, 111, 113, 115, 117, 119, 121, 123, 125, 129, 131, 133, 137
33	1	you	137	g	1, 5, 7, 11, 21, 25, 27, 33, 35, 41, 47, 49, 55, 63, 67, 71, 73, 75, 77, 81, 85, 91, 93, 95, 103, 105, 107, 115, 117, 119, 123, 127, 137
21	1	a	127	g	1, 5, 7, 21, 25, 29, 47, 51, 53, 55, 63, 67, 87, 91, 97, 103, 105, 117, 119, 121, 127
21	1	it	131	g	11, 17, 19, 21, 65, 75, 77, 87, 91, 99, 105, 107, 109, 111, 115, 123, 131, 133, 137, 139, 141
21	1	to	137	g	1, 3, 5, 19, 21, 41, 47, 63, 67, 75, 85, 91, 95, 105, 107, 115, 117, 119, 123, 131, 137
20	1	of	135	g	3, 7, 21, 47, 49, 63, 65, 67, 89, 91, 97, 105, 107, 111, 115, 117, 123, 125, 133, 137
19	1	just	127	g	11, 49, 63, 65, 67, 73, 85, 89, 95, 97, 107, 109, 111, 115, 117, 121, 123, 131, 137
19	1	okay	139	g	1, 11, 19, 21, 31, 35, 65, 67, 73, 75, 81, 91, 107, 115, 117, 121, 123, 135, 139
18	1	down	125	g	1, 5, 7, 11, 19, 21, 25, 31, 49, 61, 63, 75, 79, 89, 107, 109, 117, 125
17	1	and	133	g	5, 7, 21, 25, 31, 35, 41, 47, 63, 73, 79, 91, 105, 107, 117, 131, 137
16	1	go	125	g	1, 5, 17, 21, 35, 47, 49, 63, 89, 97, 107, 109, 117, 119, 123, 125
15	1	about	117	g	1, 5, 9, 11, 21, 25, 43, 47, 79, 85, 87, 105, 107, 115, 117
14	1	but	117	g	7, 17, 33, 45, 63, 73, 75, 77, 91, 95, 105, 107, 109, 123
14	1	side	131	g	7, 21, 49, 63, 81, 89, 91, 97, 105, 111, 123, 125, 133, 137
14	1	so	123	g	1, 9, 25, 35, 47, 63, 81, 105, 107, 111, 115, 117, 119, 123
13	1	line	125	g	7, 11, 15, 73, 75, 85, 91, 105, 107, 115, 119, 121, 131
13	1	or	103	g	21, 25, 39, 63, 67, 75, 77, 87, 91, 105, 115, 119, 123
13	1	right	141	g	1, 17, 35, 47, 67, 71, 99, 107, 111, 117, 131, 137, 141
12	1	where	97	g	19, 21, 63, 65, 77, 81, 85, 91, 109, 111, 113, 115
11	1	an	119	g	5, 7, 27, 67, 75, 87, 97, 105, 115, 117, 123
10	1	got	93	g	47, 51, 55, 67, 103, 107, 115, 119, 127, 139
10	1	that	129	g	7, 31, 63, 79, 91, 109, 115, 117, 125, 135
9	1	bay	67	g	51, 53, 55, 57, 63, 107, 111, 115, 117
9	1	in	111	g	11, 73, 75, 79, 91, 105, 115, 119, 121
9	1	there	125	g	7, 51, 53, 63, 75, 91, 109, 117, 131
9	1	two	119	g	1, 5, 21, 47, 75, 79, 105, 107, 119
9	1	well	135	g	1, 49, 63, 69, 73, 77, 105, 121, 135
8	1	be	129	g	7, 35, 53, 63, 75, 77, 91, 135
8	1	don't	109	g	1, 7, 41, 53, 63, 85, 107, 109
8	1	from	91	g	1, 11, 15, 21, 25, 75, 79, 91
8	1	is	137	g	1, 7, 63, 91, 105, 107, 131, 137
8	1	on	127	g	7, 63, 69, 77, 81, 97, 123, 133
8	1	wheatfields	53	g	67, 73, 75, 85, 107, 115, 117, 119
7	1	beneath	109	g	11, 21, 33, 73, 75, 115, 119
7	1	draw	115	g	7, 67, 73, 91, 97, 119, 121
7	1	forest	43	g	47, 49, 63, 65, 73, 75, 89
7	1	left	119	g	5, 21, 91, 115, 117, 119, 123
7	1	yeah	113	g	23, 29, 39, 63, 95, 99, 135
6	1	as	107	g	17, 31, 41, 67, 75, 123
6	1	half	113	g	5, 7, 25, 47, 105, 117
6	1	no	93	g	13, 15, 69, 83, 85, 105
6	1	your	131	g	1, 69, 75, 77, 107, 131
5	1	crane	61	g	57, 107, 111, 115, 117
5	1	eh	107	g	1, 45, 75, 91, 107
5	1	i	63	g	53, 63, 75, 93, 115
5	1	once	79	g	47, 65, 91, 105, 125
5	1	start	33	g	1, 5, 21, 25, 33
5	1	then	93	g	5, 21, 35, 63, 97
4	1	arc	21	g	67, 73, 75, 87
4	1	curve	117	g	1, 87, 107, 117
4	1	er	67	g	11, 63, 67, 77
4	1	round	27	g	97, 99, 117, 123
4	1	stop	23	g	73, 75, 85, 95
4	1	until	87	g	21, 25, 67, 107
3	1	canal	5	g	103, 105, 107
3	1	far	45	g	17, 31, 61
3	1	follow	17	g	107, 109, 123
3	1	it's	29	g	77, 85, 105
3	1	lighthouse	11	g	127, 131, 137
3	1	not	19	g	91, 107, 109
3	1	one	101	g	7, 59, 107
3	1	that's	35	g	107, 131, 141
3	1	up	65	g	11, 35, 75
3	1	you've	75	g	51, 67, 125
2	1	are	37	g	81, 117
2	1	between	43	g	79, 121
2	1	four	15	g	11, 25
2	1	goes	3	g	17, 19
2	1	much	21	g	43, 63
2	1	must	29	g	63, 91
2	1	now	73	g	9, 81
2	1	oh	33	g	75, 107
2	1	really	99	g	11, 109
2	1	route	19	g	45, 63
2	1	slightly	21	g	1, 21
2	1	uh-huh	39	g	99, 137
2	1	way	123	g	1, 123
2	1	which	83	g	35, 117
2	1	worry	43	g	43, 85

