Freq.	Size	Surface Form	Spanning	First Speaker	Turns
21	1	i	213	M	1, 5, 21, 23, 45, 61, 79, 99, 103, 115, 127, 133, 141, 161, 173, 179, 195, 197, 199, 203, 213
21	1	to	211	M	3, 5, 13, 15, 21, 29, 39, 47, 57, 65, 69, 89, 107, 115, 123, 141, 143, 171, 173, 183, 213
17	1	right	209	M	1, 25, 55, 83, 87, 89, 91, 107, 117, 139, 155, 157, 171, 175, 189, 207, 209
16	1	is	211	M	7, 47, 53, 55, 149, 151, 153, 159, 163, 179, 181, 183, 187, 205, 215, 217
14	1	have	199	M	13, 37, 39, 41, 43, 45, 91, 115, 135, 167, 191, 197, 203, 211
13	1	i'm	173	M	29, 33, 59, 61, 69, 77, 79, 81, 95, 121, 131, 151, 201
12	1	do	207	M	5, 17, 21, 35, 89, 105, 109, 123, 135, 167, 173, 211
12	1	just	187	M	15, 19, 21, 29, 39, 47, 59, 141, 143, 151, 193, 201
10	1	go	209	M	1, 3, 15, 21, 89, 101, 151, 169, 173, 209
9	1	and	195	M	15, 19, 25, 53, 117, 159, 163, 193, 209
8	1	of	173	M	7, 41, 101, 125, 159, 163, 171, 179
7	1	but	209	M	5, 9, 57, 61, 151, 173, 213
7	1	left	209	M	1, 25, 65, 89, 117, 129, 209
6	1	can	123	M	19, 51, 59, 71, 103, 141
6	1	down	185	M	1, 13, 15, 63, 139, 185
6	1	it's	147	M	75, 93, 147, 185, 207, 221
6	1	not	213	M	9, 61, 75, 151, 165, 221
6	1	on	185	M	23, 55, 61, 99, 175, 207
6	1	so	153	M	21, 115, 143, 149, 151, 173
6	1	that	205	M	13, 17, 75, 151, 213, 217
5	1	for	175	M	39, 49, 115, 179, 213
5	1	get	133	M	51, 133, 141, 171, 183
5	1	ok	115	M	95, 105, 177, 193, 209
5	1	u	77	M	27, 43, 79, 85, 103
4	1	got	159	M	41, 43, 49, 199
4	1	i'll	143	M	15, 31, 37, 157
4	1	it	105	M	83, 109, 133, 187
4	1	know	143	M	31, 127, 141, 173
4	1	line	165	M	7, 23, 151, 171
4	1	me	143	M	49, 155, 165, 191
4	1	now	163	M	29, 99, 109, 191
4	1	there	187	M	27, 157, 183, 213
4	1	think	191	M	23, 179, 195, 213
4	1	up	169	M	1, 3, 81, 169
4	1	what	181	M	35, 127, 153, 215
4	1	you're	153	M	13, 61, 63, 165
3	1	be	87	M	71, 115, 157
3	1	other	141	M	53, 135, 193
3	1	them	141	M	11, 51, 151
3	1	then	173	M	37, 87, 209
3	1	way	123	M	63, 183, 185
3	1	will	109	M	105, 115, 213
3	1	yes	71	M	91, 131, 161
2	1	about	83	M	137, 219
2	1	above	87	M	11, 97
2	1	also	35	M	19, 53
2	1	are	97	M	23, 119
2	1	around	165	M	25, 189
2	1	camp	49	M	21, 69
2	1	coming	19	M	63, 81
2	1	forge	151	M	3, 153
2	1	from	31	M	51, 81
2	1	getting	35	M	131, 165
2	1	gonna	139	M	13, 151
2	1	like	17	M	81, 97
2	1	next	69	M	39, 107
2	1	one	53	M	141, 193
2	1	out	83	M	101, 183
2	1	rock	67	M	97, 163
2	1	side	155	M	53, 207
2	1	they	191	M	23, 213
2	1	thing	127	M	5, 131
2	1	village	21	M	123, 143
2	1	yeah	107	M	93, 199

